name,price,original_price,discount,model,brand,availability,rating,review_count,image_url,product_url,specifications,category,subcategory,description
Dell VOSTRO 3030 MT Core i7 12th Gen Brand PC (Upgraded),"76,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/dell/vostro-3030-mt/vostro-3030-mt-01-228x228.webp,https://www.startech.com.bd/dell-vostro-3030-mt-core-i7-brand-pc,{},Desktop,Brand PC,
DELL OptiPlex 7010 Core i3 13th Gen 8GB RAM Desktop PC,"57,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/dell/optiplex-7010/optiplex-7010-01-228x228.webp,https://www.startech.com.bd/dell-optiplex-7010-core-i3-tower-desktop-pc,{},Desktop,Brand PC,
Dell OptiPlex 7020 Core i3 12th Gen Tower Brand PC,"55,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,https://www.startech.com.bd/dell-optiplex-7020-core-i3-12th-gen-brand-pc,{},Desktop,Brand PC,
Acer Veriton S2690G Core i5 12th Gen Tower Brand PC,"56,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/acer/veriton-s2690g/veriton-s2690g-01-228x228.webp,https://www.startech.com.bd/acer-veriton-s2690g-core-i5-12th-gen-brand-pc,{},Desktop,Brand PC,
Lenovo IdeaCentre 3 07IRB8 Core i5 14th Gen Brand PC (Upgraded),"62,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/brand-pc/lenevo/ideacentre-3-07irb8/ideacentre-3-07irb8-01-228x228.webp,https://www.startech.com.bd/lenovo-ideacentre-3-07irb8-core-i5-14th-gen-brand-pc,{},Desktop,Brand PC,
Lenovo ThinkCentre Neo 50t Gen 4 Core i5 13th Gen Brand PC,"62,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/brand-pc/lenevo/thinkcentre-neo-50t-/thinkcentre-neo-50t-01-228x228.webp,https://www.startech.com.bd/lenovo-thinkcentre-neo-50t-gen-4-core-i5-brand-pc,{},Desktop,Brand PC,
Lenovo ThinkCentre Neo 50s Gen 4 Core i5 12th Gen 512GB SSD Brand PC,"62,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/brand-pc/lenovo/thinkcentre-bpc-neo-50s-gen-4/thinkcentre-bpc-neo-50s-gen-4-01-228x228.webp,https://www.startech.com.bd/lenovo-thinkcentre-neo-50s-gen-4-core-i5-brand-pc,{},Desktop,Brand PC,
ASUS ExpertCenter D5 D500ME Core i3 13th Gen Brand PC,"63,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/asus/expertcenter-d5-d500te/expertcenter-d5-d500te-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-d5-d500me-brand-pc,{},Desktop,Brand PC,
Dell OptiPlex 7020 Core i3 14th Gen Tower Brand PC,"63,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,https://www.startech.com.bd/dell-optiplex-7020-core-i3-14th-gen-brand-pc,{},Desktop,Brand PC,
HP 280 Pro G9 MT Core i3 14th Gen Brand PC,"60,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/brand-pc/hp-aio/280-pro-g9/280-pro-g9-01-228x228.webp,https://www.startech.com.bd/hp-280-pro-g9-mt-core-i3-14th-gen-desktop-pc,{},Desktop,Brand PC,
Dell OptiPlex 7010 Core i5 12th Gen Tower Desktop PC,"64,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/dell/optiplex/dell-optiplex-228x228.webp,https://www.startech.com.bd/dell-optiplex-7010-core-i5-12th-gen-tower-desktop-pc,{},Desktop,Brand PC,
"TECLAST K24 Air Intel Celeron N5095 24"" FHD All-in-One PC","42,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/teclast/k24-air/k24-air-01-228x228.webp,https://www.startech.com.bd/teclast-k24-air-celeron-n5095-all-in-one-pc,{},Desktop,All-in-One PC,
"AOC A33 Intel Celeron N5095 23.8"" FHD All in One PC","46,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e33/e33-01-228x228.webp,https://www.startech.com.bd/aoc-a33-celeron-n5095-all-in-one-pc,{},Desktop,All-in-One PC,
"AOC B911 Intel Celeron N95 23.8"" Full HD All in One PC","50,300৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e99-1/e99-1-01-228x228.webp,https://www.startech.com.bd/aoc-b911-celeron-n95-all-in-one-pc,{},Desktop,All-in-One PC,
"AOC A33 Core i5 7th Gen 23.8"" FHD All in One PC","55,200৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e33/e33-01-228x228.webp,https://www.startech.com.bd/aoc-a33-core-i5-all-in-one-pc,{},Desktop,All-in-One PC,
"AOC B911 Core i5 8th Gen 23.8"" Full HD All in One PC With WebCam","58,800৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e99-2/e99-2-01-228x228.webp,https://www.startech.com.bd/aoc-b911-core-i5-8th-gen-all-in-one-pc,{},Desktop,All-in-One PC,
"AOC B911 Core i5 8th Gen 27"" Full HD All in One PC With WebCam & Battery","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e99-2-27-inch/e99-2-27-inch-01-228x228.webp,https://www.startech.com.bd/aoc-b911-core-i5-8th-gen-27-inch-all-in-one-pc,{},Desktop,All-in-One PC,
"TECLAST K24 Air Core i5 12th Gen 24"" FHD All-in-One PC","68,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/teclast/k24-air/k24-air-01-228x228.webp,https://www.startech.com.bd/teclast-k24-air-core-i5-12th-gen-all-in-one-pc,{},Desktop,All-in-One PC,
"ASUS ExpertCenter P440VAK Core i3 13th Gen 23.8"" FHD All-in-One PC","68,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/asus/expertcenter-p440vak/expertcenter-p440vak-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-p440vak-all-in-one-pc,{},Desktop,All-in-One PC,
"AOC B911 Core i5 12th Gen 23.8"" Full HD All in One PC With WebCam & Battery","71,700৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e99-2/e99-2-01-228x228.webp,https://www.startech.com.bd/aoc-b911-core-i5-12th-gen-all-in-one-pc,{},Desktop,All-in-One PC,
"AOC A99 Core i7 13th Gen 27"" Full HD All in One PC With WebCam & Battery","85,600৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e99-2-27-inch/e99-2-27-inch-01-228x228.webp,https://www.startech.com.bd/aoc-a99-core-i7-13th-gen-all-in-one-pc,{},Desktop,All-in-One PC,
"Lenovo IdeaCentre AIO 24IRH9 Core i5 13th Gen 23.8"" FHD All-in-One Desktop PC","89,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/lenovo/ideacentre-aio-24irh9/ideacentre-aio-24irh9-01-228x228.webp,https://www.startech.com.bd/lenovo-ideacentre-aio-24irh9-core-i5-13th-gen-all-in-one-pc,{},Desktop,All-in-One PC,
HP All-in-One 24-cr0085d Core i5 13th Gen FHD Touch Desktop PC,"112,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/all-in-one-24-cr0086d/all-in-one-24-cr0086d-01-228x228.webp,https://www.startech.com.bd/hp-all-in-one-24-cr0085d-core-i5-13th-gen-touch-desktop-pc,{},Desktop,All-in-One PC,
HP Pro 240 G9 Core i5 12th Gen All-in-One Desktop PC,"91,000৳94,500৳","94,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/pro-240-g9/pro-240-g9-01-228x228.webp,https://www.startech.com.bd/hp-pro-240-g9-core-i5-12th-gen-all-in-one-desktop-pc,{},Desktop,All-in-One PC,
"ASUS ExpertCenter P440VAK Core i7 13th Gen 23.8"" FHD All-in-One PC","95,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/asus/expertcenter-p440vak/expertcenter-p440vak-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-p440vak-core-i7-all-in-one-pc,{},Desktop,All-in-One PC,
"Dell Inspiron 5430 Intel Core 5 120U 23.8"" FHD All-in-One PC","92,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/dell/inspiron-5430/inspiron-5430-grey-228x228.webp,https://www.startech.com.bd/dell-inspiron-5430-intel-core-5-all-in-one-pc,{},Desktop,All-in-One PC,
HP All-in-One 24-cr0086d Core i5 13th Gen Desktop PC,"99,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/all-in-one-24-cr0086d/all-in-one-24-cr0086d-01-228x228.webp,https://www.startech.com.bd/hp-all-in-one-24-cr0086d-core-i5-13th-gen-desktop-pc,{},Desktop,All-in-One PC,
"Dell Inspiron 5430 Intel Core 7 150U 23.8"" FHD All-in-One PC","118,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/dell/inspiron-5430/inspiron-5430-grey-228x228.webp,https://www.startech.com.bd/dell-inspiron-5430-intel-core-7-all-in-one-pc,{},Desktop,All-in-One PC,
"ASUS ExpertCenter E5 E5202WHAK Core i3 11th Gen 21.5"" FHD All-in-One PC",Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/Asus/expertcenter-e5-e5402what/expertcenter-e5-e5402what-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-e5-e5202whak-core-i3-11th-gen-all-in-one-pc,{},Desktop,All-in-One PC,
"dHP R240 Core i5 4th Gen 23.8"" FHD All-in-One PC","40,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/dhp/r240/r240-01-228x228.webp,https://www.startech.com.bd/dhp-r240-all-in-one-pc,{},Desktop,All-in-One PC,
"dHP E270 Core i5 7th Gen 27"" FHD All-in-One PC","46,800৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/dhp/e270/e270-01-228x228.webp,https://www.startech.com.bd/dhp-e270-all-in-one-pc,{},Desktop,All-in-One PC,
Intel Core i3-12100 12th Gen Budget Desktop PC,"28,300৳30,120৳","30,120৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-i3-12100-12th-gen-budget-desktop-pc-03-228x228.webp,https://www.startech.com.bd/intel-core-i3-12100-12th-gen-budget-desktop-pc,{},Star PC,,
AMD Ryzen 5 5600G Desktop PC,"30,750৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38904-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-5600g-desktop-pc,{},Star PC,,
AMD Ryzen 5 5600G Budget Desktop PC,"28,999৳31,350৳","31,350৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-5600g-budget-desktop-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-5600g-budget-desktop-pc,{},Star PC,,
Intel 10th Gen Core i5-10400 Desktop PC,"32,150৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-10th-gen-core-i5-10400-desktop-pc-003-228x228.webp,https://www.startech.com.bd/intel-10th-gen-core-i5-10400-desktop-pc,{},Star PC,,
AMD Ryzen 7 5700G Custom Desktop PC,"30,622৳33,650৳","33,650৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/31452-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-5700g-custom-desktop-pc,{},Star PC,,
Intel 12th Gen Core i5-12400 Desktop PC,"33,248৳35,750৳","35,750৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38909-228x228.webp,https://www.startech.com.bd/intel-12th-gen-core-i5-12400-desktop-pc,{},Star PC,,
AMD Ryzen 5 5600G Budget Desktop PC,"39,700৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-budget-desktop-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-budget-desktop-pc,{},Star PC,,
Intel Core i5 14500 14th Gen Desktop PC,"48,500৳51,800৳","51,800৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-i5-14500-desktop-pc-228x228.webp,https://www.startech.com.bd/intel-core-i5-14500-desktop-pc,{},Star PC,,
AMD Ryzen 5 8500G Desktop PC,"44,500৳46,000৳","46,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-8500g-desktop-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-8500g-desktop-pc,{},Star PC,,
Intel 13th Gen Core i5 13400 Budget Desktop PC with Monitor,"58,999৳60,600৳","60,600৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-13th-gen-core-i5-13400-budget-desktop-pc-with-monitor-228x228.webp,https://www.startech.com.bd/intel-13th-gen-core-i5-13400-budget-desktop-pc-with-monitor,{},Star PC,,
Intel Core i3-12100 12th Gen Budget Desktop PC,"28,300৳30,120৳","30,120৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-i3-12100-12th-gen-budget-desktop-pc-03-228x228.webp,https://www.startech.com.bd/intel-core-i3-12100-12th-gen-budget-desktop-pc,{},Star PC,Intel PC,
Intel 10th Gen Core i5-10400 Desktop PC,"32,150৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-10th-gen-core-i5-10400-desktop-pc-003-228x228.webp,https://www.startech.com.bd/intel-10th-gen-core-i5-10400-desktop-pc,{},Star PC,Intel PC,
Intel 12th Gen Core i5-12400 Desktop PC,"33,248৳35,750৳","35,750৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38909-228x228.webp,https://www.startech.com.bd/intel-12th-gen-core-i5-12400-desktop-pc,{},Star PC,Intel PC,
Intel Core i5 14500 14th Gen Desktop PC,"48,500৳51,800৳","51,800৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-i5-14500-desktop-pc-228x228.webp,https://www.startech.com.bd/intel-core-i5-14500-desktop-pc,{},Star PC,Intel PC,
Intel 13th Gen Core i5 13400 Budget Desktop PC with Monitor,"58,999৳60,600৳","60,600৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-13th-gen-core-i5-13400-budget-desktop-pc-with-monitor-228x228.webp,https://www.startech.com.bd/intel-13th-gen-core-i5-13400-budget-desktop-pc-with-monitor,{},Star PC,Intel PC,
AMD Ryzen 5 3400G Processor Desktop PC,"21,999৳23,950৳","23,950৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38903-02-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-3400g-processor-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 5600G Custom Desktop PC,"29,500৳31,700৳","31,700৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/43762-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-5600g-custom-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 5600G Desktop PC,"30,750৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38904-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-5600g-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 5600G Budget Desktop PC,"28,999৳31,350৳","31,350৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-5600g-budget-desktop-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-5600g-budget-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 7 5700G Custom Desktop PC,"30,622৳33,650৳","33,650৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/31452-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-5700g-custom-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 5600G Budget Desktop PC,"39,700৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-budget-desktop-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-budget-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 8500G Desktop PC,"44,500৳46,000৳","46,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-8500g-desktop-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-8500g-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 7500F Gaming PC,"77,499৳81,899৳","81,899৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-7500f-gaming-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-7500f-gaming-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 8400F Gaming Desktop PC,"88,999৳94,700৳","94,700৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-8400f-gaming-desktop-pc-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-8400f-gaming-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 7500F Budget Gaming PC,"90,499৳95,950৳","95,950৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-7500f-budget-gaming-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-7500f-budget-gaming-pc,{},Star PC,Ryzen PC,
AMD Ryzen 7 9800X3D Gaming Desktop PC,"160,099৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/ryzen-pc/ryzen-7-9800x3d/ryzen-7-9800x3d-01-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-9800x3d-gaming-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 8400F Gaming PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/ryzen-5-8400f-desktop-pc-40912-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-8400f-desktop-pc,{},Star PC,Ryzen PC,
AMD Ryzen 5 3400G Processor Desktop PC,"21,999৳23,950৳","23,950৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38903-02-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-3400g-processor-desktop-pc,{},Gaming PC,,
AMD Ryzen 5 5600G Custom Desktop PC,"29,500৳31,700৳","31,700৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/43762-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-5600g-custom-desktop-pc,{},Gaming PC,,
AMD Ryzen 5 5600GT Budget Desktop PC,"28,704৳31,200৳","31,200৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38204-002-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-5600gt-desktop-pc,{},Gaming PC,,
AMD Ryzen 5 5500 Gaming PC,"44,252৳48,100৳","48,100৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/40261-02-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-5500-gaming-pc,{},Gaming PC,,
AMD Ryzen 5 7600 Desktop PC,"50,600৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-8500g-desktop-pc-38905-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-7600-desktop-pc,{},Gaming PC,,
AMD Ryzen 7 7700 Budget Gaming Desktop PC,"52,780৳56,149৳","56,149৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-7-7700-budget-gaming-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-7700-budget-gaming-pc,{},Gaming PC,,
AMD Ryzen 7 8700G Budget Desktop PC,"60,019৳63,850৳","63,850৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-7-8700g-budget-desktop-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-8700g-budget-desktop-pc,{},Gaming PC,,
AMD Ryzen 5 9600X Gaming Desktop PC,"63,000৳67,100৳","67,100৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-9600x-gaming-desktop-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-9600x-gaming-desktop-pc,{},Gaming PC,,
AMD Ryzen 5 7500F Gaming PC,"77,499৳81,899৳","81,899৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-7500f-gaming-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-7500f-gaming-pc,{},Gaming PC,,
Intel 13th Gen Core i5 13400F Gaming Desktop PC,"79,999৳84,500৳","84,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-13th-gen-core-i5-13400f-desktop-pc-001-228x228.webp,https://www.startech.com.bd/intel-13th-gen-core-i5-13400f-desktop-pc,{},Gaming PC,,
AMD Ryzen 5 7500F Gaming Desktop PC,"86,999৳91,800৳","91,800৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-7500f-gaming-desktop-pc-003-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-7500f-gaming-desktop-pc,{},Gaming PC,,
AMD Ryzen 5 8400F Gaming Desktop PC,"88,999৳94,700৳","94,700৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-8400f-gaming-desktop-pc-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-8400f-gaming-desktop-pc,{},Gaming PC,,
AMD Ryzen 5 7500F Budget Gaming PC,"90,499৳95,950৳","95,950৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-7500f-budget-gaming-pc-001-228x228.webp,https://www.startech.com.bd/amd-ryzen-5-7500f-budget-gaming-pc,{},Gaming PC,,
Intel Core Ultra 5 245K Desktop PC,"94,499৳99,850৳","99,850৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-ultra-5-245k-desktop-pc-001-228x228.webp,https://www.startech.com.bd/intel-core-ultra-5-245k-desktop-pc,{},Gaming PC,,
Intel Core Ultra 5 245K Gaming Desktop PC,"109,999৳117,599৳","117,599৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-ultra-5-245k-gaming-desktop-pc-005-228x228.webp,https://www.startech.com.bd/intel-core-ultra-5-245k-gaming-desktop-pc,{},Gaming PC,,
Intel Core i5 14400 14th Gen Gaming Desktop PC,"131,999৳135,950৳","135,950৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-i5-14400-14th-gen-gaming-desktop-pc-228x228.webp,https://www.startech.com.bd/intel-core-i5-14400-14th-gen-gaming-desktop-pc,{},Gaming PC,,
AMD Ryzen 7 9700X Gaming Desktop PC,"134,499৳141,100৳","141,100৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/37268-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-9700x-gaming-desktop-pc,{},Gaming PC,,
AMD Ryzen 7 7700X Gaming Desktop PC,"149,999৳155,900৳","155,900৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-7-7700x-gaming-desktop-pc-005-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-7700x-gaming-desktop-pc,{},Gaming PC,,
AMD Ryzen 7 9800X3D Gaming Desktop PC,"160,099৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/ryzen-pc/ryzen-7-9800x3d/ryzen-7-9800x3d-01-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-9800x3d-gaming-desktop-pc,{},Gaming PC,,
AMD Ryzen 7 7700 Gaming PC,"162,600৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-7-7700-gaming-pc-228x228.webp,https://www.startech.com.bd/amd-ryzen-7-7700-gaming-pc,{},Gaming PC,,
Intel 13th Gen Core i5 13400F Gaming Desktop PC,"79,999৳84,500৳","84,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-13th-gen-core-i5-13400f-desktop-pc-001-228x228.webp,https://www.startech.com.bd/intel-13th-gen-core-i5-13400f-desktop-pc,{},Gaming PC,Intel PC,
Intel Core Ultra 5 245K Desktop PC,"94,499৳99,850৳","99,850৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-ultra-5-245k-desktop-pc-001-228x228.webp,https://www.startech.com.bd/intel-core-ultra-5-245k-desktop-pc,{},Gaming PC,Intel PC,
Intel Core Ultra 5 245K Gaming Desktop PC,"109,999৳117,599৳","117,599৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-ultra-5-245k-gaming-desktop-pc-005-228x228.webp,https://www.startech.com.bd/intel-core-ultra-5-245k-gaming-desktop-pc,{},Gaming PC,Intel PC,
Intel Core i5 14400 14th Gen Gaming Desktop PC,"131,999৳135,950৳","135,950৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-i5-14400-14th-gen-gaming-desktop-pc-228x228.webp,https://www.startech.com.bd/intel-core-i5-14400-14th-gen-gaming-desktop-pc,{},Gaming PC,Intel PC,
Intel Core i7 14700K 14th Gen Gaming Desktop PC,"145,999৳153,100৳","153,100৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-core-i7-14700k-14th-gen-gaming-desktop-pc-001-228x228.webp,https://www.startech.com.bd/intel-core-i7-14700k-14th-gen-gaming-desktop-pc,{},Gaming PC,Intel PC,
