chunk_id,strategy,text,length,start_index,end_index
4315,sentence,"Subcategory: Security. Price: 24,000৳.

Product: Deli ET581 Fireproof Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: 24,500৳.
",178,599283,599461
4316,sentence,"Subcategory: Security. Price: 24,500৳.

Product: Deli ET596 Fingerprint Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: 26,000৳.
",189,599422,599611
4317,sentence,"Subcategory: Security. Price: 26,000৳.

Product: Deli ET593 Fingerprint Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: 28,000৳.
",189,599572,599761
4318,sentence,"Subcategory: Security. Price: 28,000৳.

Product: Deli ET594 Fingerprint Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: 32,000৳.
",189,599722,599911
4319,sentence,"Subcategory: Security. Price: 32,000৳.

Product: Deli ET597 Fingerprint Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: 34,500৳.
",189,599872,600061
4320,sentence,"Subcategory: Security. Price: 34,500৳.

Product: Deli ET600 Fireproof Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: 38,000৳.
",178,600022,600200
4321,sentence,"Subcategory: Security. Price: 38,000৳.

Product: Deli ET601 Fireproof Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: 45,000৳.
",178,600161,600339
4322,sentence,"Subcategory: Security. Price: 45,000৳.

Product: Deli ET602 Fireproof Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: 50,000৳.
",178,600300,600478
4323,sentence,"Subcategory: Security. Price: 50,000৳.

Product: Deli 4116G Fingerprint Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: Up Coming.
",191,600439,600630
4324,sentence,"Subcategory: Security. Price: Up Coming.

Product: Deli ET551 Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: Up Coming.
",181,600589,600770
4325,sentence,"Subcategory: Security. Price: Up Coming.

Product: Deli ET552 Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: Up Coming.
",181,600729,600910
4326,sentence,"Subcategory: Security. Price: Up Coming.

Product: Deli 4117G Fingerprint Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: Up Coming.
",193,600869,601062
4327,sentence,"Subcategory: Security. Price: Up Coming.

Product: Deli 4118G Fingerprint Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: Up Coming.
",193,601021,601214
4328,sentence,"Subcategory: Security. Price: Up Coming.

Product: Deli 4121 Fingerprint & Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: Up Coming.
",185,601173,601358
4329,sentence,"Subcategory: Security. Price: Up Coming.

Product: Deli ET553 Password Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: Up Coming.
",181,601317,601498
4330,sentence,"Subcategory: Security. Price: Up Coming.

Product: Deli 4122 Fingerprint & Digital Safe Box / Locker / Vault. Category: Digital Locker & Vault. Subcategory: Security. Price: Up Coming.
",185,601457,601642
4331,sentence,"Subcategory: Security. Price: Up Coming.

Product: Nexakey NX-280U U Magnetic Door Lock Bracket. Category: Access Control Accessories. Subcategory: Access Control. Price: 2,450৳.
",179,601601,601780
4332,sentence,"Subcategory: Access Control. Price: 2,450৳.

Product: ZKTeco LMB-180L L Bracket. Category: Access Control Accessories. Subcategory: Access Control. Price: 500৳.

Product: ZKTeco LMB-280L L Bracket. ",198,601736,601934
4333,sentence,"
Product: ZKTeco LMB-280L L Bracket. Category: Access Control Accessories. Subcategory: Access Control. Price: 600৳.

Product: Nexakey NX-280ZL EM Magnetic Door Lock Bracket. ",175,601897,602072
4334,sentence,"Category: Access Control Accessories. Subcategory: Access Control. Price: 1,400৳.

Product: ZKTeco LMB-280U Electromagnetic Lock U Bracket. Category: Access Control Accessories. ",178,602072,602250
4335,sentence,"Category: Access Control Accessories. Subcategory: Access Control. Price: 799৳850৳.

Product: ZKTeco LMB-280Z Z Bracket. Category: Access Control Accessories. Subcategory: Access Control. ",188,602212,602400
4336,sentence,"Subcategory: Access Control. Price: 699৳750৳.

Product: Zkteco LMB-280ZL Electromagnetic Lock Z & L Bracket. Category: Access Control Accessories. Subcategory: Access Control. Price: 1,300৳1,500৳.
",197,602371,602568
4337,sentence,"Price: 1,300৳1,500৳.

Product: ZKTeco LMB-180U U Bracket. Category: Access Control Accessories. Subcategory: Access Control. Price: Out Of Stock.

Product: ZKTeco LMB-180Z Bracket. ",181,602547,602728
4338,sentence,"
Product: ZKTeco LMB-180Z Bracket. Category: Access Control Accessories. Subcategory: Access Control. Price: Out Of Stock.

Product: ZKTeco ZK-D1010L Walk Through Metal Detector. ",179,602693,602872
4339,sentence,"Category: Entrance Control. Subcategory: Security. Price: 39,500৳42,500৳.

Product: ZKTeco ZK-D1065S Walk Through 6 Zones Metal Detector. Category: Entrance Control. Subcategory: Security. ",189,602872,603061
4340,sentence,"Subcategory: Security. Price: 55,000৳.

Product: Hikvision DS-TMG300-DL(3.4~6m telescopic) Straight Pole Barrier Gate. Category: Entrance Control. Subcategory: Security. Price: 55,000৳.
",186,603038,603224
4341,sentence,"Subcategory: Security. Price: 55,000৳.

Product: Hikvision DS-TMG301-DL(2+2m) Folding Pole Barrier Gate. Category: Entrance Control. Subcategory: Security. Price: 55,000৳.
",172,603185,603357
4342,sentence,"Subcategory: Security. Price: 55,000৳.

Product: Hikvision DS-TMG301-DR(2+2m) Folding Pole Barrier Gate. Category: Entrance Control. Subcategory: Security. Price: 55,000৳.
",172,603318,603490
4343,sentence,"Subcategory: Security. Price: 55,000৳.

Product: Hikvision DS-TMG4B0-RA 6 Meter Straight Pole Barrier Gate. Category: Entrance Control. Subcategory: Security. Price: 55,000৳.
",175,603451,603626
4344,sentence,"Subcategory: Security. Price: 55,000৳.

Product: ZKTeco ZK-D2180 Walk Through 18 Zones Metal Detector. Category: Entrance Control. Subcategory: Security. Price: 65,500৳.
",170,603587,603757
4345,sentence,"Subcategory: Security. Price: 65,500৳.

Product: ZKTeco ZK-D1065 Walk Through 6 Zones Metal Detector. Category: Entrance Control. Subcategory: Security. Price: 63,000৳.
",169,603718,603887
4346,sentence,"Subcategory: Security. Price: 63,000৳.

Product: ZKTeco ZK-D3180 Walk Through 18 Zones Metal Detector. Category: Entrance Control. Subcategory: Security. Price: 90,000৳105,000৳.
",178,603848,604026
4347,sentence,"Subcategory: Security. Price: 90,000৳105,000৳.

Product: Hikvision ISD-SG6550SA-2CL X-ray Intelligent Security Inspection System. Category: Entrance Control. Subcategory: Security. Price: 110,000৳.
",198,603979,604177
4348,sentence,"Subcategory: Security. Price: 110,000৳.

Product: ZKTeco ZK-TS2022 Pro Tripod Turnstile With Controller Fingerprint and RFID Reader. Category: Entrance Control. Subcategory: Security. ",184,604137,604321
4349,sentence,"Subcategory: Security. Price: 125,000৳.

Product: ZKTeco ZK-D4330 Walk Through 33 Zones Metal Detector. Category: Entrance Control. Subcategory: Security. Price: 210,000৳.
",172,604298,604470
4350,sentence,"Subcategory: Security. Price: 210,000৳.

Product: ZKTeco PB4130L/R Parking Barrier. Category: Entrance Control. Subcategory: Security. Price: Up Coming.
",153,604430,604583
4351,sentence,"Subcategory: Security. Price: Up Coming.

Product: ZKTeco ZKX5030A Single Energy X-ray Baggage Scanner. Category: Entrance Control. Subcategory: Security. Price: Up Coming.
",173,604542,604715
4352,sentence,"Subcategory: Security. Price: Up Coming.

Product: ZKTeco TS2000 Pro Tripod Turnstile with Controller Fingerprint and RFID Reader. Category: Entrance Control. Subcategory: Security. ",182,604674,604856
4353,sentence,"Subcategory: Security. Price: Up Coming.

Product: Hikvision ISD-SG5030SA-CL X-ray Intelligent Security Inspection System. Category: Entrance Control. Subcategory: Security. Price: Up Coming.
",192,604833,605025
4354,sentence,"Subcategory: Security. Price: Up Coming.

Product: Hikvision ISD-SMG1118L Walk Through Metal Detector. Category: Entrance Control. Subcategory: Security. Price: Up Coming.
",172,604984,605156
4355,sentence,"Subcategory: Security. Price: Up Coming.

Product: Hikvision ISD-SMG106 Walk Through Metal Detector. Category: Entrance Control. Subcategory: Security. Price: Up Coming.
",170,605115,605285
4356,sentence,"Subcategory: Security. Price: Up Coming.

Product: Hikvision NP-SH100 Hand Held Metal Detector. Category: Entrance Control. Subcategory: Security. Price: Up Coming.

Product: Starlink Mini Kit. ",194,605244,605438
4357,sentence,"Price: Up Coming.

Product: Starlink Mini Kit. Category: Starlink. Subcategory: Networking. Price: 26,500৳36,499৳.

Product: Starlink Standard Kit. Category: Starlink. Subcategory: Networking. ",193,605391,605584
4358,sentence,"Category: Starlink. Subcategory: Networking. Price: 49,500৳60,999৳.

Product: Starlink Flat High Performance Kit. Category: Starlink. Subcategory: Networking. Price: 185,000৳189,000৳.
",184,605539,605723
4359,sentence,"Price: 185,000৳189,000৳.

Product: Starlink Mini 15 Meter DC Power Cable for Mini KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",150,605698,605848
4360,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Standard Power Supply Mount for Standard KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",171,605805,605976
4361,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Mini 5 Meter USB Type-C Power Cable for Mini KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",175,605933,606108
4362,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Mini 15 Meter RJ45 Ethernet Cable for Mini KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",173,606065,606238
4363,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Mini 30 Meter DC Power Cable for Mini KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",168,606195,606363
4364,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Mini Mobility Mount for Mini KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",159,606320,606479
4365,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Standard Pipe Adapter Mount for Standard KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",171,606436,606607
4366,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Standard Mobility Mount for Standard KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",167,606564,606731
4367,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Mini Pipe Adapter and Flat Mount for Mini KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",172,606688,606860
4368,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Vehicle Roof Rack Mount for Starlink Mini KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",172,606817,606989
4369,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Standard 15 Meter RJ45 Ethernet Cable for Standard KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",181,606946,607127
4370,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Gen 3 Router Mount. Category: Starlink. Subcategory: Networking. Price: Up Coming.

Product: Starlink Mini Wall Mount for Mini KIT. ",194,607084,607278
4371,sentence,"
Product: Starlink Mini Wall Mount for Mini KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.

Product: Starlink Mini Travel Kit. Category: Starlink. Subcategory: Networking. ",193,607229,607422
4372,sentence,"Category: Starlink. Subcategory: Networking. Price: Up Coming.

Product: Starlink Standard Wall Mount for Standard KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",183,607377,607560
4373,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Standard Roof Rack Mount for Standard KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",168,607517,607685
4374,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Starlink Standard 45 Meter RJ45 Ethernet Cable for Standard KIT. Category: Starlink. Subcategory: Networking. Price: Up Coming.
",181,607642,607823
4375,sentence,"Subcategory: Networking. Price: Up Coming.

Product: Vivanco VCA20 2 Port Faceplate with Shutter. Category: Networking. Price: 175৳.

Product: CommScope 2225211-1 Single Port Faceplate. ",186,607780,607966
4376,sentence,"Category: Networking. Price: 190৳.

Product: R&M CAT6 2-Port Faceplate. Category: Networking. Price: 200৳.

Product: Rosenberger CP21-112-10 Dual Port Faceplate. Category: Networking. ",184,607966,608150
4377,sentence,"Category: Networking. Price: 170৳200৳.

Product: Vention IBEGH 2M Cat.6 UTP Patch Cord Cable. Category: Networking. Price: 200৳.

Product: Vention IBELH 2M Cat.6 UTP Patch Cord Cable Blue. ",189,608128,608317
4378,sentence,"Category: Networking. Price: 200৳.

Product: Vention IBEOH 2M Cat.6 UTP Patch Cord Cable Orange. Category: Networking. Price: 200৳.

Product: Vention IBEPH 2M Cat.6 UTP Patch Cord Cable Pink. ",192,608317,608509
4379,sentence,"Category: Networking. Price: 200৳.

Product: Vention IBERH 2M Cat.6 UTP Patch Cord Cable Red. Category: Networking. Price: 200৳.

Product: Vention IBEYH 2M Cat.6 UTP Patch Cord Cable Yellow. ",191,608509,608700
4380,sentence,"Category: Networking. Price: 200৳.

Product: CommScope FPS-BS-2P-W 2-Ports Faceplate Kit. Category: Networking. Price: 210৳.

Product: Dintek 1303-12011CH 1-Port Wall Plate with Shutter. ",187,608700,608887
4381,sentence,"Category: Networking. Price: 220৳.

Product: Dintek 1303-12010CH 2-Port Wall Plate with Shutter. Category: Networking. Price: 220৳.

Product: CommScope 2225212-1 Dual Port Faceplate. ",183,608887,609070
4382,sentence,"Category: Networking. Price: 220৳.

Product: D-Link NFP-0WHI11 Single Faceplate. Category: Networking. Price: 240৳.

Product: Safenet 34-3551BL 0.5 Meter Cat6 LSZH UTP Patch Cord Blue. ",185,609070,609255
4383,sentence,"Category: Networking. Price: 250৳.

Product: Safenet 34-3551YL 0.5 Meter Cat6 LSZH UTP Patch Cord Yellow. Category: Networking. Price: 250৳.

Product: TP-Link TL-WR820N 300Mbps WiFi Router. ",190,609255,609445
4384,sentence,"
Product: TP-Link TL-WR820N 300Mbps WiFi Router. Category: TP-Link. Subcategory: Router. Price: 1,150৳1,190৳.

Product: TP-Link TL-WR840N 300Mbps Wireless Router. Category: TP-Link. ",182,609396,609578
4385,sentence,"Category: TP-Link. Subcategory: Router. Price: 1,350৳1,390৳.

Product: TP-Link TL-WR850N WiFi Router. Category: TP-Link. Subcategory: Router. Price: 1,390৳.
",157,609559,609716
4386,sentence,"Subcategory: Router. Price: 1,390৳.

Product: TP-Link TL-WR841N 300Mbps Wireless Router. Category: TP-Link. Subcategory: Router. Price: 1,510৳1,590৳.
",150,609680,609830
4387,sentence,"Subcategory: Router. Price: 1,510৳1,590৳.

Product: Tp-link TL-WR845N 300Mbps Wireless Router. Category: TP-Link. Subcategory: Router. Price: 1,650৳1,679৳.
",156,609788,609944
4388,sentence,"Subcategory: Router. Price: 1,650৳1,679৳.

Product: TP-Link TD-W8961N 300Mbps ADSL2+ Modem Router. Category: TP-Link. Subcategory: Router. Price: 1,796৳1,890৳.
",160,609902,610062
4389,sentence,"Subcategory: Router. Price: 1,796৳1,890৳.

Product: TP-Link Archer C24 AC750 Dual-Band WiFi Router. Category: TP-Link. Subcategory: Router. Price: 1,804৳1,899৳.
",161,610020,610181
4390,sentence,"Subcategory: Router. Price: 1,804৳1,899৳.

Product: TP-Link Archer C54 AC1200 Dual Band Wi-Fi Router. Category: TP-Link. Subcategory: Router. Price: 2,081৳2,179৳.
",163,610139,610302
4391,sentence,"Subcategory: Router. Price: 2,081৳2,179৳.

Product: TP-Link Archer C50 AC1200 Dual Band Wi-Fi Router. Category: TP-Link. Subcategory: Router. Price: 2,165৳2,279৳.
",163,610260,610423
4392,sentence,"Subcategory: Router. Price: 2,165৳2,279৳.

Product: TP-Link Deco E4 AC1200 Dual-band Mesh Router (1 Pack). Category: TP-Link. Subcategory: Router. Price: 2,649৳.
",162,610381,610543
4393,sentence,"Subcategory: Router. Price: 2,649৳.

Product: TP-Link Archer C64 AC1200 Dual-Band Gigabit WiFi Router. Category: TP-Link. Subcategory: Router. Price: 3,019৳.
",158,610507,610665
4394,sentence,"Subcategory: Router. Price: 3,019৳.

Product: TP-Link Archer C6 AC1200 Gigabit Router. Category: TP-Link. Subcategory: Router. Price: 3,148৳3,349৳.
",148,610629,610777
4395,sentence,"Subcategory: Router. Price: 3,148৳3,349৳.

Product: TP-Link XC220-G3 AC1200 Wireless XPON Router. Category: TP-Link. Subcategory: Router. Price: 3,325৳3,500৳.
",159,610735,610894
4396,sentence,"Subcategory: Router. Price: 3,325৳3,500৳.

Product: TP-Link Deco M4 AC1200 Dual-Band Mesh Router (1 Pack). Category: TP-Link. Subcategory: Router. Price: 3,308৳3,519৳.
",168,610852,611020
4397,sentence,"Subcategory: Router. Price: 3,308৳3,519৳.

Product: TP-Link Archer AX15 AX1500 Dual Band Gigabit WiFi Router. Category: TP-Link. Subcategory: Router. Price: 3,751৳3,990৳.
",171,610978,611149
4398,sentence,"Subcategory: Router. Price: 3,751৳3,990৳.

Product: TP-Link Archer C80 AC1900 Dual-Band Gigabit WiFi Router. Category: TP-Link. Subcategory: Router. Price: 3,799৳3,999৳.
",170,611107,611277
4399,sentence,"Subcategory: Router. Price: 3,799৳3,999৳.

Product: TP-Link TL-MR100 300Mbps 4G LTE Router. Category: TP-Link. Subcategory: Router. Price: 3,830৳3,999৳.
",153,611235,611388
4400,sentence,"Subcategory: Router. Price: 3,830৳3,999৳.

Product: TP-Link Archer C86 AC1900 Dual-Band Wi-Fi Router. Category: TP-Link. Subcategory: Router. Price: 3,894৳4,099৳.
",163,611346,611509
4401,sentence,"Subcategory: Router. Price: 3,894৳4,099৳.

Product: TP-Link TL-MR105 300Mbps 4G LTE Router. Category: TP-Link. Subcategory: Router. Price: 3,967৳4,099৳.
",153,611467,611620
4402,sentence,"Subcategory: Router. Price: 3,967৳4,099৳.

Product: TP-Link Deco S7 AC1900 Dual Band Mesh Router (1-Pack). Category: TP-Link. Subcategory: Router. Price: 4,227৳4,449৳.
",168,611578,611746
4403,sentence,"Subcategory: Router. Price: 4,227৳4,449৳.

Product: Mercusys MW306R 300Mbps WiFi Router. Category: Router. Subcategory: Networking. Price: 1,000৳1,109৳.
",153,611704,611857
4404,sentence,"Subcategory: Networking. Price: 1,000৳1,109৳.

Product: Mercusys MW325R 300Mbps Wifi Router. Category: Router. Subcategory: Networking. Price: 1,220৳1,309৳.
",157,611811,611968
4405,sentence,"Subcategory: Networking. Price: 1,220৳1,309৳.

Product: D-Link R04 N300 300mbps Smart Router. Category: Router. Subcategory: Networking. Price: 1,240৳1,350৳.
",158,611922,612080
4406,sentence,"Subcategory: Networking. Price: 1,240৳1,350৳.

Product: Tenda F3 300mbps Wireless Router. Category: Router. Subcategory: Networking. Price: 1,375৳.
",148,612034,612182
4407,sentence,"Subcategory: Networking. Price: 1,375৳.

Product: Zyxel NBG-418N V2 300 Mbps Wireless Router. Category: Router. Subcategory: Networking. Price: 980৳1,400৳.
",156,612142,612298
4408,sentence,"Subcategory: Networking. Price: 980৳1,400৳.

Product: Zyxel P-661HNU-F1 300Mbps ADSL2+ Wireless Router. Category: Router. Subcategory: Networking. Price: 1,120৳1,400৳.
",168,612254,612422
4409,sentence,"Subcategory: Networking. Price: 1,120৳1,400৳.

Product: Tenda F6 300Mbps WiFi Router. Category: Router. Subcategory: Networking. Price: 1,499৳1,550৳.

Product: Mercusys MW330HP 300Mbps WiFi Router. ",198,612376,612574
4410,sentence,"
Product: Mercusys MW330HP 300Mbps WiFi Router. Category: Router. Subcategory: Networking. Price: 1,529৳1,609৳.

Product: Mercusys AC10 AC1200 Dual Band WiFi Router. Category: Router. ",184,612526,612710
4411,sentence,"Category: Router. Subcategory: Networking. Price: 1,550৳1,609৳.

Product: Tenda AC5 AC1200 Dual-Band WiFi Router. Category: Router. Subcategory: Networking. Price: 1,891৳2,050৳.
",178,612692,612870
4412,sentence,"Subcategory: Networking. Price: 1,891৳2,050৳.

Product: Mercusys AC12 AC1200 Dual Band WiFi Router. Category: Router. Subcategory: Networking. Price: 1,927৳1,980৳.
",164,612824,612988
4413,sentence,"Subcategory: Networking. Price: 1,927৳1,980৳.

Product: Hikvision DS-3WR12C AC1200 1200Mbps Dual Band WiFi Router. Category: Router. Subcategory: Networking. Price: 1,957৳2,060৳.
",179,612942,613121
4414,sentence,"Subcategory: Networking. Price: 1,957৳2,060৳.

Product: BDCOM WAP2100-WR1200G Dual-Band Gigabit WiFi Router. Category: BDCOM. Subcategory: Router. Price: Out Of Stock.
",168,613075,613243
4415,sentence,"Subcategory: Router. Price: Out Of Stock.

Product: Ruijie RG-EW300 Pro 300Mbps Smart WiFi Router. Category: Ruijie. Subcategory: Router. Price: 2,200৳2,250৳.
",159,613201,613360
4416,sentence,"Subcategory: Router. Price: 2,200৳2,250৳.

Product: Ruijie RG-EW1800GX PRO 1800M Dual-Band Gigabit WiFi Router. Category: Ruijie. Subcategory: Router. Price: 7,050৳7,500৳.
",172,613318,613490
4417,sentence,"Subcategory: Router. Price: 7,050৳7,500৳.

Product: Ruijie RG-EG105GW(T) Wi-Fi 5 1267Mbps Wireless Business Router. Category: Ruijie. Subcategory: Router. Price: 9,900৳.
",170,613448,613618
4418,sentence,"Subcategory: Router. Price: 9,900৳.

Product: Ruijie RG-EG105G-P V2 5-Port Gigabit POE Cloud Managed Router. Category: Ruijie. Subcategory: Router. Price: 10,900৳.
",164,613582,613746
4419,sentence,"Subcategory: Router. Price: 10,900৳.

Product: Ruijie RG-EW3200GX PRO 3200Mbps Gigabit WiFi Router. Category: Ruijie. Subcategory: Router. Price: 12,125৳12,500৳.
",162,613709,613871
4420,sentence,"Subcategory: Router. Price: 12,125৳12,500৳.

Product: Ruijie RG-EW1200G PRO 1300M Dual-Band Gigabit WiFi Router. Category: Ruijie. Subcategory: Router. Price: Up Coming.
",170,613827,613997
4421,sentence,"Subcategory: Router. Price: Up Coming.

Product: Ruijie RG-EW1200 1200M Dual Band WiFi Router. Category: Ruijie. Subcategory: Router. Price: Out Of Stock.
",155,613958,614113
4422,sentence,"Subcategory: Router. Price: Out Of Stock.

Product: Ruijie RG-EW1300G 1300M Dual-Band Gigabit WiFi Router. Category: Ruijie. Subcategory: Router. Price: Out Of Stock.
",167,614071,614238
4423,sentence,"Subcategory: Router. Price: Out Of Stock.

Product: Ruijie RG-EG105G V2 5-Port Gigabit Cloud Managed Router. Category: Ruijie. Subcategory: Router. Price: Out Of Stock.
",169,614196,614365
4424,sentence,"Subcategory: Router. Price: Out Of Stock.

Product: Ruijie RG-EG209GS Reyee 9-Port Gigabit Cloud Managed SFP Router. Category: Ruijie. Subcategory: Router. Price: Out Of Stock.
",177,614323,614500
4425,sentence,"Subcategory: Router. Price: Out Of Stock.

Product: Ruijie RG-EG210G-P 10-Port Gigabit Cloud Managed PoE Router. Category: Ruijie. Subcategory: Router. Price: Out Of Stock.
",173,614458,614631
4426,sentence,"Subcategory: Router. Price: Out Of Stock.

Product: Mikrotik RB941-2nD-TC (HAP lite TC) Small Home Router. Category: Mikrotik. Subcategory: Router. Price: 3,650৳.
",163,614589,614752
4427,sentence,"Subcategory: Router. Price: 3,650৳.

Product: Mikrotik RB941-2nD hAP-Lite Small Home Wifi Router With Access Point. Category: Mikrotik. Subcategory: Router. Price: 3,750৳3,700৳.
",178,614716,614894
4428,sentence,"Subcategory: Router. Price: 3,750৳3,700৳.

Product: Mikrotik Hex lite RB750R2 Plastic Body Router. Category: Mikrotik. Subcategory: Router. Price: 4,845৳5,100৳.
",161,614852,615013
4429,sentence,"Subcategory: Router. Price: 4,845৳5,100৳.

Product: Mikrotik RB951Ui-2nD hAP Access Point Router. Category: Mikrotik. Subcategory: Router. Price: 5,400৳.
",154,614971,615125
4430,sentence,"Subcategory: Router. Price: 5,400৳.

Product: Mikrotik RB750UPr2 hEX PoE lite 5-Port Ethernet Router. Category: Mikrotik. Subcategory: Router. Price: 6,200৳.
",158,615089,615247
4431,sentence,"Subcategory: Router. Price: 6,200৳.

Product: Mikrotik Hex RB750GR3 Plastic Body Gigabit Ethernet Router. Category: Mikrotik. Subcategory: Router. Price: 6,800৳.
",162,615211,615373
4432,sentence,"Subcategory: Router. Price: 6,800৳.

Product: Mikrotik RB952Ui-5ac2nD-TC hAP ac Lite TC Dual Band Router. Category: Mikrotik. Subcategory: Router. Price: 7,100৳8,700৳.
",168,615337,615505
4433,sentence,"Subcategory: Router. Price: 7,100৳8,700৳.

Product: MikroTik RBD52G-5HacD2HnD-TC hAP ac2 Dual-Concurrent Router. Category: Mikrotik. Subcategory: Router. Price: 9,200৳9,300৳.
",175,615463,615638
4434,sentence,"Subcategory: Router. Price: 9,200৳9,300৳.

Product: Mikrotik RB960PGS hEX PoE 5 Port Gigabit Router. Category: Mikrotik. Subcategory: Router. Price: 12,500৳.
",158,615596,615754
4435,sentence,"Subcategory: Router. Price: 12,500৳.

Product: Mikrotik hAP ac³ 5 GbE Port Dual-Band WiFi Router. Category: Mikrotik. Subcategory: Router. Price: Out Of Stock.
",160,615717,615877
4436,sentence,"Subcategory: Router. Price: Out Of Stock.

Product: Mikrotik RB450GX4 Gigabit Ethernet Router (With Case). Category: Mikrotik. Subcategory: Router. Price: 13,800৳.
",164,615835,615999
4437,sentence,"Subcategory: Router. Price: 13,800৳.

Product: Mikrotik L009UiGS-2HaxD-IN 8-Port WiFi 6 Gigabit Router. Category: Mikrotik. Subcategory: Router. Price: 16,400৳.
",161,615962,616123
4438,sentence,"Subcategory: Router. Price: 16,400৳.

Product: Mikrotik RB3011UiAS-RM Gigabit Ethernet Router. Category: Mikrotik. Subcategory: Router. Price: 19,200৳20,000৳.
",159,616086,616245
4439,sentence,"Subcategory: Router. Price: 19,200৳20,000৳.

Product: Mikrotik RB4011iGS+RM 10xGigabit Ethernet Rackmount Router. Category: Mikrotik. Subcategory: Router. Price: 23,218৳24,700৳.
",178,616201,616379
4440,sentence,"Subcategory: Router. Price: 23,218৳24,700৳.

Product: Mikrotik RB1100AHX4 (Dude Edition With Sata Port) Rackmount 13X Gigabit Ethernet Router. Category: Mikrotik. Subcategory: Router. ",184,616335,616519
4441,sentence,"Category: Mikrotik. Subcategory: Router. Price: 44,500৳.

Product: Mikrotik CCR2004-16G-2S+ Cloud Core Router. Category: Mikrotik. Subcategory: Router. Price: 52,999৳54,900৳.
",175,616478,616653
4442,sentence,"Subcategory: Router. Price: 52,999৳54,900৳.

Product: Mikrotik CCR2004-1G-12S+2XS Ethernet Router. Category: Mikrotik. Subcategory: Router. Price: 65,500৳.
",156,616609,616765
4443,sentence,"Subcategory: Router. Price: 65,500৳.

Product: Mikrotik CCR2116-12G-4S+ 16 Core ARM CPU 10G Router. Category: Mikrotik. Subcategory: Router. Price: 104,160৳115,500৳.
",166,616728,616894
4444,sentence,"Subcategory: Router. Price: 104,160৳115,500৳.

Product: Mikrotik CCR1036-8G-2S+EM 1U rackmount 8-Port Gigabit Ethernet Router. Category: Mikrotik. Subcategory: Router. Price: 158,000৳.
",185,616848,617033
4445,sentence,"Subcategory: Router. Price: 158,000৳.

Product: Mikrotik RB951Ui-2HnD Wireless SOHO Access Point Router Board. Category: Mikrotik. Subcategory: Router. Price: Out Of Stock.
",173,616995,617168
4446,sentence,"Subcategory: Router. Price: Out Of Stock.

Product: Cudy WR1200 AC1200 Dual Band WiFi Router. Category: Cudy. Subcategory: Router. Price: 2,166৳2,280৳.
",152,617126,617278
