chunk_id,strategy,text,length,start_index,end_index
12453,token,rorless Digital Camera (Only Body). Category: Cano,50,498120,498170
12454,token,gory: Canon. Subcategory: Mirrorless Camera. Price,50,498160,498210
12455,token,"era. Price: Out Of Stock.

Product: Nikon Z5 Mirro",50,498200,498250
12456,token,n Z5 Mirrorless Camera with 24-70mm f/4 Lens. Cate,50,498240,498290
12457,token,Lens. Category: Nikon. Subcategory: Mirrorless Cam,50,498280,498330
12458,token,"orless Camera. Price: 168,000৳180,000৳.

Product: ",50,498320,498370
12459,token,"
Product: Nikon Z6 II Full Frame Mirrorless Digita",50,498360,498410
12460,token,ess Digital Camera (Body Only). Category: Nikon. S,50,498400,498450
12461,token,: Nikon. Subcategory: Mirrorless Camera. Price: 17,50,498440,498490
12462,token," Price: 175,000৳185,000৳.

Product: Nikon Zf 24.5M",50,498480,498530
12463,token,n Zf 24.5MP Mirrorless Camera(Only Body). Category,50,498520,498570
12464,token,. Category: Nikon. Subcategory: Mirrorless Camera.,50,498560,498610
12465,token,"ss Camera. Price: 199,000৳205,000৳.

Product: Niko",50,498600,498650
12466,token,duct: Nikon Z6 III Mirrorless Camera (Body Only). ,50,498640,498690
12467,token,dy Only). Category: Nikon. Subcategory: Mirrorless,50,498680,498730
12468,token,"Mirrorless Camera. Price: 240,000৳260,000৳.

Produ",50,498720,498770
12469,token,"0৳.

Product: Nikon Z7 II Full Frame Mirrorless Di",50,498760,498810
12470,token,rorless Digital Camera (Body Only). Category: Niko,50,498800,498850
12471,token,gory: Nikon. Subcategory: Mirrorless Camera. Price,50,498840,498890
12472,token,"era. Price: 270,000৳280,000৳.

Product: Nikon Z8 4",50,498880,498930
12473,token,Nikon Z8 45.7MP Mirrorless Camera(Only Body). Cate,50,498920,498970
12474,token,ody). Category: Nikon. Subcategory: Mirrorless Cam,50,498960,499010
12475,token,"orless Camera. Price: 340,000৳390,000৳.

Product: ",50,499000,499050
12476,token,"
Product: Nikon Z9 Mirrorless Camera(Only Body). C",50,499040,499090
12477,token,y Body). Category: Nikon. Subcategory: Mirrorless ,50,499080,499130
12478,token,"irrorless Camera. Price: 580,000৳595,000৳.

Produc",50,499120,499170
12479,token,"৳.

Product: Transcend DrivePro Body 30 Video Came",50,499160,499210
12480,token,Video Camera Camcorder. Category: Transcend. Subca,50,499200,499250
12481,token,"end. Subcategory: Dash Cam. Price: Up Coming.

Pro",50,499240,499290
12482,token,"ming.

Product: Transcend DrivePro 230 Dash Camera",50,499280,499330
12483,token,ash Camera. Category: Transcend. Subcategory: Dash,50,499320,499370
12484,token,"gory: Dash Cam. Price: Out Of Stock.

Product: Tra",50,499360,499410
12485,token,oduct: Transcend DrivePro 20 Motorcycle Dashcam. C,50,499400,499450
12486,token,Dashcam. Category: Transcend. Subcategory: Dash Ca,50,499440,499490
12487,token,"y: Dash Cam. Price: Out Of Stock.

Product: Transc",50,499480,499530
12488,token,ct: Transcend DrivePro 550 Dual Lens Dash Camera. ,50,499520,499570
12489,token,h Camera. Category: Transcend. Subcategory: Dash C,50,499560,499610
12490,token,"ry: Dash Cam. Price: Out Of Stock.

Product: Trans",50,499600,499650
12491,token,uct: Transcend DrivePro Body 60 Cylindrical Camera,50,499640,499690
12492,token,cal Camera. Category: Transcend. Subcategory: Dash,50,499680,499730
12493,token,"gory: Dash Cam. Price: Out Of Stock.

Product: Son",50,499720,499770
12494,token,oduct: Sony Alpha A6700 Mirrorless Camera (Body On,50,499760,499810
12495,token,a (Body Only). Category: Sony. Subcategory: Mirror,50,499800,499850
12496,token,"ry: Mirrorless Camera. Price: 147,500৳170,000৳.

P",50,499840,499890
12497,token,"0,000৳.

Product: Sony Alpha a7R IIIA Full-Frame M",50,499880,499930
12498,token,ll-Frame Mirrorless Camera (Body Only). Category: ,50,499920,499970
12499,token,Category: Sony. Subcategory: Mirrorless Camera. Pr,50,499960,500010
12500,token,"Camera. Price: 195,000৳210,000৳.

Product: Sony Al",50,500000,500050
12501,token,t: Sony Alpha A7C II Full Frame Mirrorless Camera ,50,500040,500090
12502,token,ss Camera (Only Body). Category: Sony. Subcategory,50,500080,500130
12503,token,"ubcategory: Mirrorless Camera. Price: 197,000৳210,",50,500120,500170
12504,token,"7,000৳210,000৳.

Product: Sony a7 IV 33MP Mirrorle",50,500160,500210
12505,token,P Mirrorless Digital Camera (Body Only). Category:,50,500200,500250
12506,token, Category: Sony. Subcategory: Mirrorless Camera. P,50,500240,500290
12507,token," Camera. Price: 214,000৳230,000৳.

Product: Sony Z",50,500280,500330
12508,token,ct: Sony ZV-E1 Mirrorless Camera(Only Body). Categ,50,500320,500370
12509,token,dy). Category: Sony. Subcategory: Mirrorless Camer,50,500360,500410
12510,token,"less Camera. Price: 227,000৳239,000৳.

Product: So",50,500400,500450
12511,token,roduct: Sony a7R IVA 61MP Mirrorless Digital Camer,50,500440,500490
12512,token,ital Camera (Body Only). Category: Sony. Subcatego,50,500480,500530
12513,token," Subcategory: Mirrorless Camera. Price: 252,000৳26",50,500520,500570
12514,token,"252,000৳265,000৳.

Product: Sony Alpha 7R IV 61MP ",50,500560,500610
12515,token,R IV 61MP Mirrorless Digital Camera (Body Only). C,50,500600,500650
12516,token,y Only). Category: Sony. Subcategory: Mirrorless C,50,500640,500690
12517,token,"rrorless Camera. Price: 252,000৳265,000৳.

Product",50,500680,500730
12518,token,".

Product: Sony a7CR Mirrorless Camera (Body Only",50,500720,500770
12519,token,(Body Only). Category: Sony. Subcategory: Mirrorle,50,500760,500810
12520,token,": Mirrorless Camera. Price: 310,000৳320,000৳.

Pro",50,500800,500850
12521,token,"000৳.

Product: Sony Alpha 7S III Mirrorless Full-",50,500840,500890
12522,token,less Full-frame Camera (Only Body). Category: Sony,50,500880,500930
12523,token,gory: Sony. Subcategory: Mirrorless Camera. Price:,50,500920,500970
12524,token,"ra. Price: 318,000৳340,000৳.

Product: Sony a7R V ",50,500960,501010
12525,token,ony a7R V 61MP Mirrorless Camera (Only Body). Cate,50,501000,501050
12526,token,ody). Category: Sony. Subcategory: Mirrorless Came,50,501040,501090
12527,token,"rless Camera. Price: 345,000৳375,000৳.

Product: S",50,501080,501130
12528,token,Product: Sony Alpha A9 III Full Frame Mirrorless C,50,501120,501170
12529,token,rrorless Camera (Only Body). Category: Sony. Subca,50,501160,501210
12530,token,"ony. Subcategory: Mirrorless Camera. Price: 610,00",50,501200,501250
12531,token,"ce: 610,000৳650,000৳.

Product: Sony Alpha 1 Mirro",50,501240,501290
12532,token,ha 1 Mirrorless Digital Camera (Body Only). Catego,50,501280,501330
12533,token,y). Category: Sony. Subcategory: Mirrorless Camera,50,501320,501370
12534,token,"ess Camera. Price: 650,000৳700,000৳.

Product: Son",50,501360,501410
12535,token,oduct: Sony Alpha a1 II Mirrorless Camera (Body On,50,501400,501450
12536,token,a (Body Only). Category: Sony. Subcategory: Mirror,50,501440,501490
12537,token,"ry: Mirrorless Camera. Price: 780,000৳830,000৳.

P",50,501480,501530
12538,token,"0,000৳.

Product: Sony Alpha a7C Mirrorless Camera",50,501520,501570
12539,token,ess Camera with 28-60mm Lens. Category: Sony. Subc,50,501560,501610
12540,token,Sony. Subcategory: Mirrorless Camera. Price: Out O,50,501600,501650
12541,token,"ice: Out Of Stock.

Product: 70mai A400 2K QHD Das",50,501640,501690
12542,token,2K QHD Dash Cam Set. Category: Dash Cam. Subcatego,50,501680,501730
12543,token," Subcategory: Camera. Price: Out Of Stock.

Produc",50,501720,501770
12544,token,"k.

Product: 70mai Dash Cam Pro Plus+ Rear Cam Set",50,501760,501810
12545,token,ar Cam Set. Category: Dash Cam. Subcategory: Camer,50,501800,501850
12546,token,"ory: Camera. Price: Out Of Stock.

Product: 70mai ",50,501840,501890
12547,token,ct: 70mai M500 Dash Cam. Category: Dash Cam. Subca,50,501880,501930
12548,token,"Cam. Subcategory: Camera. Price: Out Of Stock.

Pr",50,501920,501970
12549,token,"Stock.

Product: 70mai A800S 4K Dash Cam. Category",50,501960,502010
12550,token,. Category: Dash Cam. Subcategory: Camera. Price: ,50,502000,502050
12551,token,"a. Price: Out Of Stock.

Product: Panasonic AG-CX6",50,502040,502090
12552,token,nic AG-CX6 4K Professional Camcorder. Category: Vi,50,502080,502130
12553,token,tegory: Video Camera. Subcategory: Camera. Price: ,50,502120,502170
12554,token,"a. Price: 180,000৳183,000৳.

Product: Sony Alpha F",50,502160,502210
12555,token,ny Alpha FX30 Cinema Line Camera (Body Only). Cate,50,502200,502250
12556,token,nly). Category: Video Camera. Subcategory: Camera.,50,502240,502290
12557,token,"y: Camera. Price: 202,000৳219,000৳.

Product: Sony",50,502280,502330
12558,token,duct: Sony PXW-Z90 4K HDR XDCAM Camcorder. Categor,50,502320,502370
12559,token,r. Category: Video Camera. Subcategory: Camera. Pr,50,502360,502410
12560,token,"Camera. Price: 245,000৳250,000৳.

Product: Sony HX",50,502400,502450
12561,token,t: Sony HXR-NX5R Full HD compact professional NXCA,50,502440,502490
12562,token,ional NXCAM camcorder. Category: Video Camera. Sub,50,502480,502530
12563,token,"amera. Subcategory: Camera. Price: 345,000৳350,000",50,502520,502570
12564,token,"00৳350,000৳.

Product: Sony PXW-Z150 4K XDCAM Camc",50,502560,502610
12565,token,XDCAM Camcorder. Category: Video Camera. Subcatego,50,502600,502650
12566,token," Subcategory: Camera. Price: 385,000৳420,000৳.

Pr",50,502640,502690
12567,token,",000৳.

Product: Sony Alpha FX3 Cinema Line Full-f",50,502680,502730
12568,token,ine Full-frame Camera (Body Only). Category: Video,50,502720,502770
12569,token,ory: Video Camera. Subcategory: Camera. Price: 415,50,502760,502810
12570,token,"Price: 415,000৳430,000৳.

Product: Sony FX6 Full-F",50,502800,502850
12571,token,FX6 Full-Frame Cinema Line Camera (Body Only). Cat,50,502840,502890
12572,token,Only). Category: Video Camera. Subcategory: Camera,50,502880,502930
12573,token,"ry: Camera. Price: 635,000৳660,000৳.

Product: Son",50,502920,502970
12574,token,oduct: Sony PXW-FX9 XDCAM 6K Full-Frame Camcorder ,50,502960,503010
12575,token,Camcorder (Body Only). Category: Video Camera. Sub,50,503000,503050
12576,token,"amera. Subcategory: Camera. Price: 1,380,000৳1,420",50,503040,503090
12577,token,",000৳1,420,000৳.

Product: Panasonic HC-pv100 Prof",50,503080,503130
12578,token,pv100 Professional Camcorder. Category: Video Came,50,503120,503170
12579,token,Video Camera. Subcategory: Camera. Price: Out Of S,50,503160,503210
12580,token,": Out Of Stock.

Product: Panasonic AG-UX90ED 4K P",50,503200,503250
12581,token,X90ED 4K Professional Camcorder. Category: Video C,50,503240,503290
12582,token,y: Video Camera. Subcategory: Camera. Price: Out O,50,503280,503330
12583,token,"ice: Out Of Stock.

Product: Panasonic AG-CX7 4K P",50,503320,503370
12584,token,G-CX7 4K Professional Camcorder. Category: Video C,50,503360,503410
12585,token,y: Video Camera. Subcategory: Camera. Price: Out O,50,503400,503450
12586,token,"ice: Out Of Stock.

Product: FUJIFILM X-S20 Mirror",50,503440,503490
12587,token,S20 Mirrorless Camera (Only Body). Category: FUJIF,50,503480,503530
12588,token,ory: FUJIFILM. Subcategory: Mirrorless Camera. Pri,50,503520,503570
12589,token,"amera. Price: 151,000৳165,000৳.

Product: FUJIFILM",50,503560,503610
12590,token,: FUJIFILM X-T5 Mirrorless Camera (Body Only). Cat,50,503600,503650
12591,token,Only). Category: FUJIFILM. Subcategory: Mirrorless,50,503640,503690
12592,token,"Mirrorless Camera. Price: 206,000৳225,000৳.

Produ",50,503680,503730
12593,token,"0৳.

Product: FUJIFILM X-T5 Mirrorless Camera with",50,503720,503770
12594,token,amera with 18-55mm Lens. Category: FUJIFILM. Subca,50,503760,503810
12595,token,"ILM. Subcategory: Mirrorless Camera. Price: 240,00",50,503800,503850
12596,token,"ce: 240,000৳260,000৳.

Product: FUJIFILM X-T3 Mirr",50,503840,503890
12597,token, X-T3 Mirrorless Digital Camera (Body Only). Categ,50,503880,503930
12598,token,ly). Category: FUJIFILM. Subcategory: Mirrorless C,50,503920,503970
12599,token,"rrorless Camera. Price: Up Coming.

Product: FUJIF",50,503960,504010
12600,token,uct: FUJIFILM X-T30 II Mirrorless Camera (Body Onl,50,504000,504050
12601,token, (Body Only) Silver. Category: FUJIFILM. Subcatego,50,504040,504090
12602,token, Subcategory: Mirrorless Camera. Price: Up Coming.,50,504080,504130
12603,token,"Up Coming.

Product: FUJIFILM X-T30 II Mirrorless ",50,504120,504170
12604,token,irrorless Camera with 18-55mm Lens. Category: FUJI,50,504160,504210
12605,token,gory: FUJIFILM. Subcategory: Mirrorless Camera. Pr,50,504200,504250
12606,token,"Camera. Price: Up Coming.

Product: FUJIFILM X-T4 ",50,504240,504290
12607,token,FILM X-T4 Mirrorless Digital Camera (Body Only). C,50,504280,504330
12608,token,y Only). Category: FUJIFILM. Subcategory: Mirrorle,50,504320,504370
12609,token,": Mirrorless Camera. Price: Up Coming.

Product: F",50,504360,504410
12610,token,Product: FUJIFILM X-Pro3 Mirrorless Camera (Body O,50,504400,504450
12611,token,ra (Body Only). Category: FUJIFILM. Subcategory: M,50,504440,504490
12612,token,"ategory: Mirrorless Camera. Price: Up Coming.

Pro",50,504480,504530
12613,token,"ming.

Product: FUJIFILM X-M5 Mirrorless Camera (B",50,504520,504570
12614,token, Camera (Body Only). Category: FUJIFILM. Subcatego,50,504560,504610
12615,token, Subcategory: Mirrorless Camera. Price: Out Of Sto,50,504600,504650
12616,token,"Out Of Stock.

Product: FUJIFILM X-S10 Mirrorless ",50,504640,504690
12617,token,irrorless Digital Camera (Body Only). Category: FU,50,504680,504730
12618,token,tegory: FUJIFILM. Subcategory: Mirrorless Camera. ,50,504720,504770
12619,token,"s Camera. Price: Out Of Stock.

Product: FUJIFILM ",50,504760,504810
12620,token, FUJIFILM X-T30 II Mirrorless Camera with XC 15-45,50,504800,504850
12621,token,h XC 15-45mm OIS PZ Lens. Category: FUJIFILM. Subc,50,504840,504890
12622,token,FILM. Subcategory: Mirrorless Camera. Price: Out O,50,504880,504930
12623,token,"ice: Out Of Stock.

Product: FUJIFILM X-E4 Mirrorl",50,504920,504970
12624,token,E4 Mirrorless Camera with 27mm Lens Silver. Catego,50,504960,505010
12625,token,er. Category: FUJIFILM. Subcategory: Mirrorless Ca,50,505000,505050
12626,token,"rorless Camera. Price: Out Of Stock.

Product: FUJ",50,505040,505090
12627,token,oduct: FUJIFILM X-T4 Mirrorless Camera with 18-55m,50,505080,505130
12628,token,ith 18-55mm Lens. Category: FUJIFILM. Subcategory:,50,505120,505170
12629,token,bcategory: Mirrorless Camera. Price: Out Of Stock.,50,505160,505210
12630,token," Of Stock.

Product: Godox TT600 Speedlite Master ",50,505200,505250
12631,token,te Master Slave Off GN60 Camera Flash. Category: C,50,505240,505290
12632,token,ategory: Camera Flash. Subcategory: Camera Accesso,50,505280,505330
12633,token,"ra Accessories. Price: 8,000৳8,500৳.

Product: God",50,505320,505370
12634,token,oduct: Godox VING V850II Li-Ion Flash Kit. Categor,50,505360,505410
12635,token,t. Category: Camera Flash. Subcategory: Camera Acc,50,505400,505450
12636,token,"Camera Accessories. Price: 12,000৳15,000৳.

Produc",50,505440,505490
12637,token,"৳.

Product: Godox Ving V860III TTL Li-Ion Flash K",50,505480,505530
12638,token,on Flash Kit for Canon Cameras. Category: Camera F,50,505520,505570
12639,token,: Camera Flash. Subcategory: Camera Accessories. P,50,505560,505610
12640,token,"ssories. Price: 17,500৳18,500৳.

Product: Godox Vi",50,505600,505650
12641,token,: Godox Ving V860III TTL Li-Ion Flash Kit for Niko,50,505640,505690
12642,token,t for Nikon Cameras. Category: Camera Flash. Subca,50,505680,505730
12643,token,"ash. Subcategory: Camera Accessories. Price: 18,50",50,505720,505770
12644,token,"ice: 18,500৳19,500৳.

Product: Godox Ving V860III ",50,505760,505810
12645,token,g V860III TTL Li-Ion Flash Kit for FUJIFILM Camera,50,505800,505850
12646,token,ILM Cameras. Category: Camera Flash. Subcategory: ,50,505840,505890
12647,token,"category: Camera Accessories. Price: 18,500৳19,500",50,505880,505930
12648,token,"500৳19,500৳.

Product: Godox V1 Flash for FUJIFILM",50,505920,505970
12649,token,r FUJIFILM. Category: Camera Flash. Subcategory: C,50,505960,506010
12650,token,"ategory: Camera Accessories. Price: 19,500৳20,500৳",50,506000,506050
12651,token,"00৳20,500৳.

Product: Godox V1 Flash for Sony. Cat",50,506040,506090
12652,token, Sony. Category: Camera Flash. Subcategory: Camera,50,506080,506130
12653,token,"ry: Camera Accessories. Price: 19,500৳20,500৳.

Pr",50,506120,506170
12654,token,",500৳.

Product: Godox V1 Flash for Canon. Categor",50,506160,506210
12655,token,n. Category: Camera Flash. Subcategory: Camera Acc,50,506200,506250
12656,token,"Camera Accessories. Price: 19,500৳20,500৳.

Produc",50,506240,506290
12657,token,"৳.

Product: Godox AD200Pro TTL Pocket Flash Kit. ",50,506280,506330
12658,token,lash Kit. Category: Camera Flash. Subcategory: Cam,50,506320,506370
12659,token,"egory: Camera Accessories. Price: 32,000৳34,000৳.
",50,506360,506410
12660,token,"৳34,000৳.

Product: Godox AD600BM Witstro Manual A",50,506400,506450
12661,token,o Manual All-In-One Outdoor Flash. Category: Camer,50,506440,506490
12662,token,ory: Camera Flash. Subcategory: Camera Accessories,50,506480,506530
12663,token,"ccessories. Price: 48,000৳50,000৳.

Product: Godox",50,506520,506570
12664,token,uct: Godox VING V860IIC TTL Li-Ion Flash Kit for C,50,506560,506610
12665,token, Kit for Canon Cameras. Category: Camera Flash. Su,50,506600,506650
12666,token, Flash. Subcategory: Camera Accessories. Price: Up,50,506640,506690
12667,token," Price: Up Coming.

Product: Godox V350S Flash for",50,506680,506730
12668,token, Flash for Sony Camera. Category: Camera Flash. Su,50,506720,506770
12669,token, Flash. Subcategory: Camera Accessories. Price: Ou,50,506760,506810
12670,token," Price: Out Of Stock.

Product: Godox QT400IIM Fla",50,506800,506850
12671,token,400IIM Flash Head. Category: Camera Flash. Subcate,50,506840,506890
12672,token,h. Subcategory: Camera Accessories. Price: Out Of ,50,506880,506930
12673,token,"e: Out Of Stock.

Product: K&F Concept 3 in 1 Came",50,506920,506970
12674,token, in 1 Camera Cleaning Kit. Category: Camera Access,50,506960,507010
12675,token,era Accessories. Subcategory: Camera. Price: 980৳.,50,507000,507050
12676,token,"ice: 980৳.

Product: K&F Concept 4 in 1 DSLR Camer",50,507040,507090
12677,token,DSLR Camera Cleaning Kit. Category: Camera Accesso,50,507080,507130
12678,token,"ra Accessories. Subcategory: Camera. Price: 1,300৳",50,507120,507170
12679,token,"ce: 1,300৳1,350৳.

Product: K&F Concept KF34.042 P",50,507160,507210
12680,token,KF34.042 Portable Metal Light Stand. Category: Cam,50,507200,507250
12681,token,egory: Camera Accessories. Subcategory: Camera. Pr,50,507240,507290
12682,token,"Camera. Price: 1,900৳2,400৳.

Product: Simpex Prem",50,507280,507330
12683,token,impex Premium Light Stand Mark III. Category: Came,50,507320,507370
12684,token,gory: Camera Accessories. Subcategory: Camera. Pri,50,507360,507410
12685,token,"amera. Price: 1,500৳1,600৳.

Product: K&F Concept ",50,507400,507450
12686,token,F Concept 49mm Blue Multi Coated HMC C Series CPL ,50,507440,507490
12687,token,eries CPL Camera Lens Filter. Category: Camera Acc,50,507480,507530
12688,token,"Camera Accessories. Subcategory: Camera. Price: 1,",50,507520,507570
12689,token," Price: 1,650৳1,700৳.

Product: K&F Concept 52mm B",50,507560,507610
12690,token,ept 52mm Blue Multi Coated HMC C Series CPL Camera,50,507600,507650
12691,token,CPL Camera Lens Filter. Category: Camera Accessori,50,507640,507690
12692,token," Accessories. Subcategory: Camera. Price: 1,650৳1,",50,507680,507730
12693,token,": 1,650৳1,700৳.

Product: K&F Concept 55mm Blue Mu",50,507720,507770
12694,token,mm Blue Multi Coated HMC C Series CPL Camera Lens ,50,507760,507810
12695,token,mera Lens Filter. Category: Camera Accessories. Su,50,507800,507850
12696,token,"sories. Subcategory: Camera. Price: 1,650৳1,700৳.
",50,507840,507890
12697,token,"0৳1,700৳.

Product: K&F Concept 58mm Blue Multi Co",50,507880,507930
12698,token,e Multi Coated HMC C Series CPL Camera Lens Filter,50,507920,507970
12699,token,ens Filter. Category: Camera Accessories. Subcateg,50,507960,508010
12700,token,". Subcategory: Camera. Price: 1,650৳1,700৳.

Produ",50,508000,508050
12701,token,"0৳.

Product: K&F Concept KF13.203 Waterproof Came",50,508040,508090
12702,token,proof Camera Lens Pouch Case Bag. Category: Camera,50,508080,508130
12703,token,ry: Camera Accessories. Subcategory: Camera. Price,50,508120,508170
12704,token,"era. Price: 3,200৳4,200৳.

Product: K&F Concept KF",50,508160,508210
12705,token,Concept KF13.202 Waterproof Camera Lens Pouch Case,50,508200,508250
12706,token,Pouch Case Bag. Category: Camera Accessories. Subc,50,508240,508290
12707,token,"ries. Subcategory: Camera. Price: 3,000৳4,000৳.

P",50,508280,508330
12708,token,"4,000৳.

Product: K&F Concept KF13.201 Waterproof ",50,508320,508370
12709,token,aterproof Camera Lens Pouch Case Bag. Category: Ca,50,508360,508410
12710,token,tegory: Camera Accessories. Subcategory: Camera. P,50,508400,508450
12711,token," Camera. Price: 2,600৳3,200৳.

Product: K&F Concep",50,508440,508490
12712,token,K&F Concept KF13.189 Waterproof Camera Lens Pouch ,50,508480,508530
12713,token,ens Pouch Case Bag. Category: Camera Accessories. ,50,508520,508570
12714,token,"essories. Subcategory: Camera. Price: 2,400৳3,000৳",50,508560,508610
12715,token,"400৳3,000৳.

Product: Nikon DSLR Camera Bag. Categ",50,508600,508650
12716,token,Bag. Category: Camera Accessories. Subcategory: Ca,50,508640,508690
12717,token,"tegory: Camera. Price: 700৳1,000৳.

Product: Canon",50,508680,508730
12718,token,uct: Canon DSLR Camera Bag. Category: Camera Acces,50,508720,508770
12719,token,mera Accessories. Subcategory: Camera. Price: 700৳,50,508760,508810
12720,token,"rice: 700৳1,000৳.

Product: K&F Concept KF13.117 4",50,508800,508850
12721,token,KF13.117 4 Pocket Premium Filter Pouch Case Bag. C,50,508840,508890
12722,token,ase Bag. Category: Camera Accessories. Subcategory,50,508880,508930
12723,token,"ubcategory: Camera. Price: 1,800৳1,900৳.

Product:",50,508920,508970
12724,token,"

Product: K&F Concept KF13.167 Digital Camera Bag",50,508960,509010
12725,token,Camera Bag. Category: Camera Accessories. Subcateg,50,509000,509050
12726,token,". Subcategory: Camera. Price: 1,800৳2,000৳.

Produ",50,509040,509090
12727,token,"0৳.

Product: K&F Concept ND2-ND400 62mm Fader Sli",50,509080,509130
12728,token, Fader Slim Professional Variable Neutral Density ,50,509120,509170
12729,token,l Density Camera Lens Filter. Category: Camera Acc,50,509160,509210
12730,token,"Camera Accessories. Subcategory: Camera. Price: 2,",50,509200,509250
12731,token," Price: 2,000৳2,070৳.

Product: K&F Concept 49mm H",50,509240,509290
12732,token,ept 49mm HMC ND2-ND400 Variable C Series ND Camera,50,509280,509330
12733,token, ND Camera Lens Filter. Category: Camera Accessori,50,509320,509370
12734,token," Accessories. Subcategory: Camera. Price: 2,200৳2,",50,509360,509410
12735,token,": 2,200৳2,250৳.

Product: K&F Concept 58mm HMC ND2",50,509400,509450
12736,token,mm HMC ND2-ND400 Variable C Series ND Camera Lens ,50,509440,509490
12737,token,mera Lens Filter. Category: Camera Accessories. Su,50,509480,509530
12738,token,"sories. Subcategory: Camera. Price: 2,200৳2,250৳.
",50,509520,509570
12739,token,"0৳2,250৳.

Product: K&F Concept 49mm MRC ND1000 NA",50,509560,509610
12740,token, ND1000 NANO-X PRO ND Camera Lens Filter. Category,50,509600,509650
12741,token,. Category: Camera Accessories. Subcategory: Camer,50,509640,509690
12742,token,"ory: Camera. Price: 2,200৳2,250৳.

Product: FUJIFI",50,509680,509730
12743,token,ct: FUJIFILM INSTAX mini Instant Film (10 Sheets).,50,509720,509770
12744,token,0 Sheets). Category: Instant Camera. Subcategory: ,50,509760,509810
12745,token,"category: Camera. Price: 2,000৳2,200৳.

Product: F",50,509800,509850
12746,token,Product: FUJIFILM INSTAX mini Instant Film (20 She,50,509840,509890
12747,token,lm (20 Sheets). Category: Instant Camera. Subcateg,50,509880,509930
12748,token,". Subcategory: Camera. Price: 3,100৳3,300৳.

Produ",50,509920,509970
12749,token,"0৳.

Product: FUJIFILM INSTAX mini 12 Instant Film",50,509960,510010
12750,token,stant Film Camera. Category: Instant Camera. Subca,50,510000,510050
12751,token,"era. Subcategory: Camera. Price: 13,500৳15,000৳.

",50,510040,510090
12752,token,"15,000৳.

Product: FUJIFILM Instax Mini EVO Hybrid",50,510080,510130
12753,token,EVO Hybrid Instant Camera. Category: Instant Camer,50,510120,510170
12754,token,tant Camera. Subcategory: Camera. Price: Up Coming,50,510160,510210
12755,token," Up Coming.

Product: FUJIFILM INSTAX mini 11 Inst",50,510200,510250
12756,token,ni 11 Instant Film Camera. Category: Instant Camer,50,510240,510290
12757,token,tant Camera. Subcategory: Camera. Price: Out Of St,50,510280,510330
12758,token," Out Of Stock.

Product: K&F Concept 67mm Blue Mul",50,510320,510370
12759,token,m Blue Multi Coated HMC C Series CPL Camera Lens F,50,510360,510410
12760,token,era Lens Filter. Category: Lens Filter. Subcategor,50,510400,510450
12761,token,"Subcategory: Camera Accessories. Price: 2,200৳2,25",50,510440,510490
12762,token,"2,200৳2,250৳.

Product: K&F Concept 52mm HMC ND2-N",50,510480,510530
12763,token, HMC ND2-ND400 Variable C Series ND Camera Lens Fi,50,510520,510570
12764,token,ra Lens Filter. Category: Lens Filter. Subcategory,50,510560,510610
12765,token,"ubcategory: Camera Accessories. Price: 2,300৳2,350",50,510600,510650
12766,token,",300৳2,350৳.

Product: K&F Concept 55mm HMC ND2-ND",50,510640,510690
12767,token,HMC ND2-ND400 Variable C Series ND Camera Lens Fil,50,510680,510730
12768,token,a Lens Filter. Category: Lens Filter. Subcategory:,50,510720,510770
12769,token,"bcategory: Camera Accessories. Price: 2,300৳2,350৳",50,510760,510810
12770,token,"300৳2,350৳.

Product: K&F Concept ND2-ND400 72mm F",50,510800,510850
12771,token,400 72mm Fader Slim Professional Variable Neutral ,50,510840,510890
12772,token,e Neutral Density Camera Lens Filter. Category: Le,50,510880,510930
12773,token,tegory: Lens Filter. Subcategory: Camera Accessori,50,510920,510970
12774,token," Accessories. Price: 2,350৳2,415৳.

Product: K&F C",50,510960,511010
12775,token,uct: K&F Concept ND2-ND400 77mm Fader Slim Profess,50,511000,511050
12776,token,im Professional Variable Neutral Density Camera Le,50,511040,511090
12777,token, Camera Lens Filter. Category: Lens Filter. Subcat,50,511080,511130
12778,token,er. Subcategory: Camera Accessories. Price: Out Of,50,511120,511170
12779,token,"ce: Out Of Stock.

Product: K&F Concept 62mm HMC N",50,511160,511210
12780,token,62mm HMC ND2-ND400 Variable C Series ND Camera Len,50,511200,511250
12781,token,Camera Lens Filter. Category: Lens Filter. Subcate,50,511240,511290
12782,token,"r. Subcategory: Camera Accessories. Price: 2,400৳2",50,511280,511330
12783,token,"e: 2,400৳2,470৳.

Product: K&F Concept 72mm Blue M",50,511320,511370
12784,token,2mm Blue Multi Coated HMC C Series CPL Camera Lens,50,511360,511410
12785,token,amera Lens Filter. Category: Lens Filter. Subcateg,50,511400,511450
12786,token,". Subcategory: Camera Accessories. Price: 2,550৳2,",50,511440,511490
12787,token,": 2,550৳2,600৳.

Product: K&F Concept SKU.2180V1 M",50,511480,511530
12788,token,U.2180V1 Matte Box Kit With Two 4×5.65″ Square Fil,50,511520,511570
12789,token,Square Filters. Category: Lens Adapter. Subcategor,50,511560,511610
12790,token,"Subcategory: Camera Accessories. Price: 10,990৳14,",50,511600,511650
12791,token,"10,990৳14,900৳.

Product: K&F Concept SKU.2181V1 M",50,511640,511690
12792,token,U.2181V1 Matte Box Kit With Two 4×5.65″ Square Fil,50,511680,511730
